"Activity" "Variable" "Subject" "Average"
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-X" "1" -0.293115316342125
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-X" "2" -0.33477164882377
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-X" "3" 0.0484762842280365
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-X" "4" -0.97947673095941
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-X" "5" -0.980939937420635
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-X" "6" -0.977393664175439
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-Y" "1" 0.0100670789695604
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-Y" "2" 0.0033812059402459
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-Y" "3" -0.00964983026894977
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-Y" "4" 0.00181289446267159
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-Y" "5" 0.00935472380674603
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-Y" "6" 0.0148155547318351
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-Z" "1" -0.00598095443622711
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-Z" "2" -0.0142673606579508
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-Z" "3" -0.0172777990269406
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-Z" "4" -0.000885160782103321
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-Z" "5" -0.00384217553254365
"WALKING_UPSTAIRS" "tBodyAccJerk-mean-Z" "6" -0.00773282320494737
"WALKING_UPSTAIRS" "tBodyAccJerk-std-X" "1" -0.0272301778849451
"WALKING_UPSTAIRS" "tBodyAccJerk-std-X" "2" -0.0483389681755328
"WALKING_UPSTAIRS" "tBodyAccJerk-std-X" "3" -0.112196708716895
"WALKING_UPSTAIRS" "tBodyAccJerk-std-X" "4" -0.0465501736587454
"WALKING_UPSTAIRS" "tBodyAccJerk-std-X" "5" -0.0269294643006349
"WALKING_UPSTAIRS" "tBodyAccJerk-std-X" "6" -0.00882868083224561
"WALKING_UPSTAIRS" "tBodyAccJerk-std-Y" "1" -0.0713500615553114
"WALKING_UPSTAIRS" "tBodyAccJerk-std-Y" "2" -0.3399794475225
"WALKING_UPSTAIRS" "tBodyAccJerk-std-Y" "3" -0.0623400375881279
"WALKING_UPSTAIRS" "tBodyAccJerk-std-Y" "4" -0.967193982140221
"WALKING_UPSTAIRS" "tBodyAccJerk-std-Y" "5" -0.969469245
"WALKING_UPSTAIRS" "tBodyAccJerk-std-Y" "6" -0.968026214947368
"WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" "1" -0.458399537991502
"WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" "2" -0.61777662029918
"WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" "3" -0.335379518238356
"WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" "4" -0.977402990258303
"WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" "5" -0.978705269801587
"WALKING_UPSTAIRS" "tBodyAccJerk-std-Z" "6" -0.972862228912281
"WALKING_UPSTAIRS" "tBodyAccJerkMag-mean" "1" -0.222295300204396
"WALKING_UPSTAIRS" "tBodyAccJerkMag-mean" "2" -0.38459819004918
"WALKING_UPSTAIRS" "tBodyAccJerkMag-mean" "3" 0.0635059503671233
"WALKING_UPSTAIRS" "tBodyAccJerkMag-mean" "4" -0.970514319852399
"WALKING_UPSTAIRS" "tBodyAccJerkMag-mean" "5" -0.973679235595238
"WALKING_UPSTAIRS" "tBodyAccJerkMag-mean" "6" -0.966424390666667
"WALKING_UPSTAIRS" "tBodyAccJerkMag-std" "1" -0.283853291744542
"WALKING_UPSTAIRS" "tBodyAccJerkMag-std" "2" -0.127171199184426
"WALKING_UPSTAIRS" "tBodyAccJerkMag-std" "3" -0.111608966385571
"WALKING_UPSTAIRS" "tBodyAccJerkMag-std" "4" -0.926244919483395
"WALKING_UPSTAIRS" "tBodyAccJerkMag-std" "5" -0.949337085912698
"WALKING_UPSTAIRS" "tBodyAccJerkMag-std" "6" -0.92892767245614
"WALKING_UPSTAIRS" "tBodyAccMag-mean" "1" -0.328965037812454
"WALKING_UPSTAIRS" "tBodyAccMag-mean" "2" -0.275874692241803
"WALKING_UPSTAIRS" "tBodyAccMag-mean" "3" 0.17863996416032
"WALKING_UPSTAIRS" "tBodyAccMag-mean" "4" -0.913142251284133
"WALKING_UPSTAIRS" "tBodyAccMag-mean" "5" -0.946057934095238
"WALKING_UPSTAIRS" "tBodyAccMag-mean" "6" -0.929126960557895
"WALKING_UPSTAIRS" "tBodyAccMag-std" "1" -0.134721648120315
"WALKING_UPSTAIRS" "tBodyAccMag-std" "2" -0.108590183691393
"WALKING_UPSTAIRS" "tBodyAccMag-std" "3" 0.136140484281279
"WALKING_UPSTAIRS" "tBodyAccMag-std" "4" -0.936438699667897
"WALKING_UPSTAIRS" "tBodyAccMag-std" "5" -0.955980808015873
"WALKING_UPSTAIRS" "tBodyAccMag-std" "6" -0.948832090666667
"WALKING_UPSTAIRS" "tBodyGyro-mean-X" "1" -0.447316013827839
"WALKING_UPSTAIRS" "tBodyGyro-mean-X" "2" -0.385472763844262
"WALKING_UPSTAIRS" "tBodyGyro-mean-X" "3" -0.331044423259817
"WALKING_UPSTAIRS" "tBodyGyro-mean-X" "4" -0.971355273800738
"WALKING_UPSTAIRS" "tBodyGyro-mean-X" "5" -0.955889504166667
"WALKING_UPSTAIRS" "tBodyGyro-mean-X" "6" -0.965465765473684
"WALKING_UPSTAIRS" "tBodyGyro-mean-Y" "1" -0.0768706255841758
"WALKING_UPSTAIRS" "tBodyGyro-mean-Y" "2" -0.0707633633538525
"WALKING_UPSTAIRS" "tBodyGyro-mean-Y" "3" -0.0484790551356164
"WALKING_UPSTAIRS" "tBodyGyro-mean-Y" "4" -0.0674091819538745
"WALKING_UPSTAIRS" "tBodyGyro-mean-Y" "5" -0.0587215876536508
"WALKING_UPSTAIRS" "tBodyGyro-mean-Y" "6" -0.101404226256281
"WALKING_UPSTAIRS" "tBodyGyro-mean-Z" "1" 0.078942540717196
"WALKING_UPSTAIRS" "tBodyGyro-mean-Z" "2" 0.0745497965394672
"WALKING_UPSTAIRS" "tBodyGyro-mean-Z" "3" 0.0943301246899543
"WALKING_UPSTAIRS" "tBodyGyro-mean-Z" "4" 0.0687937461337269
"WALKING_UPSTAIRS" "tBodyGyro-mean-Z" "5" 0.0820159685
"WALKING_UPSTAIRS" "tBodyGyro-mean-Z" "6" 0.139682704424912
"WALKING_UPSTAIRS" "tBodyGyro-std-X" "1" -0.108265747955407
"WALKING_UPSTAIRS" "tBodyGyro-std-X" "2" -0.0927789652112295
"WALKING_UPSTAIRS" "tBodyGyro-std-X" "3" -0.0486105065853881
"WALKING_UPSTAIRS" "tBodyGyro-std-X" "4" -0.0940571512265683
"WALKING_UPSTAIRS" "tBodyGyro-std-X" "5" -0.0971494941488095
"WALKING_UPSTAIRS" "tBodyGyro-std-X" "6" -0.104376808628772
"WALKING_UPSTAIRS" "tBodyGyro-std-Y" "1" -0.379666164985348
"WALKING_UPSTAIRS" "tBodyGyro-std-Y" "2" -0.344279577802459
"WALKING_UPSTAIRS" "tBodyGyro-std-Y" "3" -0.297035960354338
"WALKING_UPSTAIRS" "tBodyGyro-std-Y" "4" -0.958426476236162
"WALKING_UPSTAIRS" "tBodyGyro-std-Y" "5" -0.963586990952381
"WALKING_UPSTAIRS" "tBodyGyro-std-Y" "6" -0.955108888561404
"WALKING_UPSTAIRS" "tBodyGyro-std-Z" "1" -0.343347803016484
"WALKING_UPSTAIRS" "tBodyGyro-std-Z" "2" -0.257155837700738
"WALKING_UPSTAIRS" "tBodyGyro-std-Z" "3" -0.278497592497078
"WALKING_UPSTAIRS" "tBodyGyro-std-Z" "4" -0.944516103874539
"WALKING_UPSTAIRS" "tBodyGyro-std-Z" "5" -0.961834778373016
"WALKING_UPSTAIRS" "tBodyGyro-std-Z" "6" -0.961937370807018
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-X" "1" -0.352382845429304
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-X" "2" -0.521818336315984
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-X" "3" -0.362859592312329
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-X" "4" -0.981275633468635
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-X" "5" -0.969767978531746
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-X" "6" -0.970527711473684
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-Y" "1" -0.0387091593481685
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-Y" "2" -0.0454557253413934
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-Y" "3" -0.0529306802585388
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-Y" "4" -0.0418091426623616
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-Y" "5" -0.0430130927190476
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-Y" "6" -0.0366369240494737
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-Z" "1" -0.0496410310214652
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-Z" "2" -0.0500783655871721
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-Z" "3" -0.05719968873379
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-Z" "4" -0.0488742664721771
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-Z" "5" -0.052857385305119
"WALKING_UPSTAIRS" "tBodyGyroJerk-mean-Z" "6" -0.066470521077193
"WALKING_UPSTAIRS" "tBodyGyroJerk-std" "1" -0.134721648120315
"WALKING_UPSTAIRS" "tBodyGyroJerk-std" "2" -0.108590183691393
"WALKING_UPSTAIRS" "tBodyGyroJerk-std" "3" 0.136140484281279
"WALKING_UPSTAIRS" "tBodyGyroJerk-std" "4" -0.936438699667897
"WALKING_UPSTAIRS" "tBodyGyroJerk-std" "5" -0.955980808015873
"WALKING_UPSTAIRS" "tBodyGyroJerk-std" "6" -0.948832090666667
"WALKING_UPSTAIRS" "tBodyGyroJerk-std-Y" "1" -0.489427586051648
"WALKING_UPSTAIRS" "tBodyGyroJerk-std-Y" "2" -0.651408052827869
"WALKING_UPSTAIRS" "tBodyGyroJerk-std-Y" "3" -0.384890160269406
"WALKING_UPSTAIRS" "tBodyGyroJerk-std-Y" "4" -0.984223172915129
"WALKING_UPSTAIRS" "tBodyGyroJerk-std-Y" "5" -0.981852861587302
"WALKING_UPSTAIRS" "tBodyGyroJerk-std-Y" "6" -0.977361703614035
"WALKING_UPSTAIRS" "tBodyGyroJerk-std-Z" "1" -0.438112619074359
"WALKING_UPSTAIRS" "tBodyGyroJerk-std-Z" "2" -0.578480019350574
"WALKING_UPSTAIRS" "tBodyGyroJerk-std-Z" "3" -0.291652080972603
"WALKING_UPSTAIRS" "tBodyGyroJerk-std-Z" "4" -0.97894741099631
"WALKING_UPSTAIRS" "tBodyGyroJerk-std-Z" "5" -0.981302630079365
"WALKING_UPSTAIRS" "tBodyGyroJerk-std-Z" "6" -0.985062480877193
"WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean" "1" -0.481731511245788
"WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean" "2" -0.655234101586066
"WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean" "3" -0.365656423523562
"WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean" "4" -0.980351048597786
"WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean" "5" -0.976102306349206
"WALKING_UPSTAIRS" "tBodyGyroJerkMag-mean" "6" -0.972098818561403
"WALKING_UPSTAIRS" "tBodyGyroJerkMag-std-X" "1" -0.319251246571429
"WALKING_UPSTAIRS" "tBodyGyroJerkMag-std-X" "2" -0.282455118901229
"WALKING_UPSTAIRS" "tBodyGyroJerkMag-std-X" "3" 0.0982266386319635
"WALKING_UPSTAIRS" "tBodyGyroJerkMag-std-X" "4" -0.976021626715867
"WALKING_UPSTAIRS" "tBodyGyroJerkMag-std-X" "5" -0.981346042777778
"WALKING_UPSTAIRS" "tBodyGyroJerkMag-std-X" "6" -0.960538537578947
"WALKING_UPSTAIRS" "tBodyGyroMag-mean" "1" -0.376905798836996
"WALKING_UPSTAIRS" "tBodyGyroMag-mean" "2" -0.33302755177459
"WALKING_UPSTAIRS" "tBodyGyroMag-mean" "3" -0.218843821851598
"WALKING_UPSTAIRS" "tBodyGyroMag-mean" "4" -0.933285150405904
"WALKING_UPSTAIRS" "tBodyGyroMag-mean" "5" -0.938272486031746
"WALKING_UPSTAIRS" "tBodyGyroMag-mean" "6" -0.93248433677193
"WALKING_UPSTAIRS" "tBodyGyroMag-std" "1" -0.444285312479853
"WALKING_UPSTAIRS" "tBodyGyroMag-std" "2" -0.594117147598361
"WALKING_UPSTAIRS" "tBodyGyroMag-std" "3" -0.365190158949772
"WALKING_UPSTAIRS" "tBodyGyroMag-std" "4" -0.984942514280443
"WALKING_UPSTAIRS" "tBodyGyroMag-std" "5" -0.981228215238095
"WALKING_UPSTAIRS" "tBodyGyroMag-std" "6" -0.980222043649123
"WALKING_UPSTAIRS" "tGravityAcc-mean-X" "1" -0.97930735010989
"WALKING_UPSTAIRS" "tGravityAcc-mean-X" "2" -0.94477042295082
"WALKING_UPSTAIRS" "tGravityAcc-mean-X" "3" -0.95399738716895
"WALKING_UPSTAIRS" "tGravityAcc-mean-X" "4" -0.971541403431734
"WALKING_UPSTAIRS" "tGravityAcc-mean-X" "5" -0.988413648968254
"WALKING_UPSTAIRS" "tGravityAcc-mean-X" "6" -0.93241962014386
"WALKING_UPSTAIRS" "tGravityAcc-mean-Y" "1" -0.153043456173626
"WALKING_UPSTAIRS" "tGravityAcc-mean-Y" "2" -0.241888904995902
"WALKING_UPSTAIRS" "tGravityAcc-mean-Y" "3" -0.13728321398968
"WALKING_UPSTAIRS" "tGravityAcc-mean-Y" "4" 0.130000751821808
"WALKING_UPSTAIRS" "tGravityAcc-mean-Y" "5" -0.122256730121786
"WALKING_UPSTAIRS" "tGravityAcc-mean-Y" "6" 0.557544269087719
"WALKING_UPSTAIRS" "tGravityAcc-mean-Z" "1" -0.0431545413152234
"WALKING_UPSTAIRS" "tGravityAcc-mean-Z" "2" -0.131420914134836
"WALKING_UPSTAIRS" "tGravityAcc-mean-Z" "3" -0.0323787834307306
"WALKING_UPSTAIRS" "tGravityAcc-mean-Z" "4" 0.127975900848339
"WALKING_UPSTAIRS" "tGravityAcc-mean-Z" "5" -0.0376888704246032
"WALKING_UPSTAIRS" "tGravityAcc-mean-Z" "6" 0.59480300611579
"WALKING_UPSTAIRS" "tGravityAcc-std-X" "1" 0.07895886103663
"WALKING_UPSTAIRS" "tGravityAcc-std-X" "2" 0.0727625769873771
"WALKING_UPSTAIRS" "tGravityAcc-std-X" "3" 0.103851214528311
"WALKING_UPSTAIRS" "tGravityAcc-std-X" "4" 0.0752185153605166
"WALKING_UPSTAIRS" "tGravityAcc-std-X" "5" 0.0761888911853571
"WALKING_UPSTAIRS" "tGravityAcc-std-X" "6" 0.0866705488459649
"WALKING_UPSTAIRS" "tGravityAcc-std-Y" "1" -0.966187138937729
"WALKING_UPSTAIRS" "tGravityAcc-std-Y" "2" -0.921083393565574
"WALKING_UPSTAIRS" "tGravityAcc-std-Y" "3" -0.937063387534247
"WALKING_UPSTAIRS" "tGravityAcc-std-Y" "4" -0.945044381819188
"WALKING_UPSTAIRS" "tGravityAcc-std-Y" "5" -0.969327045793651
"WALKING_UPSTAIRS" "tGravityAcc-std-Y" "6" -0.970609673929825
"WALKING_UPSTAIRS" "tGravityAcc-std-Z" "1" -0.956809948351648
"WALKING_UPSTAIRS" "tGravityAcc-std-Z" "2" -0.894645461311475
"WALKING_UPSTAIRS" "tGravityAcc-std-Z" "3" -0.913516263881278
"WALKING_UPSTAIRS" "tGravityAcc-std-Z" "4" -0.927481138527675
"WALKING_UPSTAIRS" "tGravityAcc-std-Z" "5" -0.945322159285714
"WALKING_UPSTAIRS" "tGravityAcc-std-Z" "6" -0.966185602077193
"WALKING_UPSTAIRS" "tGravityAccMag-mean" "1" -0.328965037812454
"WALKING_UPSTAIRS" "tGravityAccMag-mean" "2" -0.275874692241803
"WALKING_UPSTAIRS" "tGravityAccMag-mean" "3" 0.17863996416032
"WALKING_UPSTAIRS" "tGravityAccMag-mean" "4" -0.913142251284133
"WALKING_UPSTAIRS" "tGravityAccMag-mean" "5" -0.946057934095238
"WALKING_UPSTAIRS" "tGravityAccMag-mean" "6" -0.929126960557895
"WALKING_UPSTAIRS" "tGravityAccMag-std" "1" -0.227097586458168
"WALKING_UPSTAIRS" "tGravityAccMag-std" "2" -0.369156650221721
"WALKING_UPSTAIRS" "tGravityAccMag-std" "3" -0.0559524490573516
"WALKING_UPSTAIRS" "tGravityAccMag-std" "4" -0.97722000298893
"WALKING_UPSTAIRS" "tGravityAccMag-std" "5" -0.978445649603175
"WALKING_UPSTAIRS" "tGravityAccMag-std" "6" -0.975417454596491
